Date,WS,Site,Elev,pH,ANC,H4SiO4,Na+,K+,Ca2+,CaFLAG,Mg2+,Alt,Alm,Alo,NH4+,F-,Cl-,SO4=,NO3-,DIC,DOC,TN
1995-07-12,6,SFB,Oa,4.12,-999.99,6.50,4.40,143.80,17.70,N,10.20,10.30,5.70,4.90,45.80,0.50,27.70,50.70,54.20,461.00,2095.00,133.30
1995-07-12,6,SFB,Bs,4.29,-999.99,105.40,30.40,6.70,15.70,N,7.80,32.40,25.90,6.30,0.30,0.80,12.40,64.10,1.30,163.00,587.00,4.60
1995-07-12,6,HH,Oa,3.94,-999.99,17.60,7.60,223.00,22.00,N,13.60,18.80,12.60,8.50,60.80,0.40,69.10,54.70,143.00,329.00,2272.00,-999.99
1995-07-12,6,HH,Bh,4.57,-999.99,-999.99,-999.99,-999.99,-999.99,N,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
1995-07-12,6,LH,Bh,4.16,-999.99,-999.99,-999.99,-999.99,-999.99,N,-999.99,35.30,16.40,9.00,-999.99,-999.99,-999.99,-999.99,-999.99,425.00,1493.00,-999.99
1995-08-09,6,SFB,Oa,4.46,-999.99,7.70,2.20,52.70,10.80,N,5.80,5.10,5.00,4.90,17.20,0.30,18.30,21.40,1.30,405.00,1322.00,38.90
1995-08-09,6,SFB,Oa,4.46,-999.99,7.70,2.20,52.70,10.80,N,5.80,5.10,5.00,4.90,17.20,0.30,18.30,21.40,1.30,405.00,1322.00,38.90
1995-08-09,6,SFB,Bh,4.10,-999.99,79.90,21.50,4.00,11.70,N,6.40,33.20,26.70,11.40,1.50,0.40,12.20,44.90,6.60,135.00,1200.00,23.60
1995-08-09,6,SFB,Bs,4.37,-999.99,129.70,41.00,3.50,16.50,N,8.90,31.90,28.20,6.80,0.40,0.60,21.80,73.10,1.30,269.00,607.00,8.40
1995-08-09,6,HH,Oa,4.14,-999.99,28.70,6.30,27.70,11.50,N,5.10,19.80,15.30,9.10,1.10,0.40,8.70,29.20,15.40,250.00,1465.00,-999.99
1995-08-09,6,HH,Bh,4.37,-999.99,21.60,3.80,41.20,10.80,N,4.90,12.90,10.80,7.00,9.00,0.20,9.20,30.50,20.40,144.00,853.00,50.20
1995-08-09,6,HH,Bs,4.38,-999.99,55.70,26.50,5.40,3.70,N,2.00,24.70,24.60,5.50,0.40,0.40,6.30,44.90,1.30,102.00,473.00,-999.99
1995-08-09,6,LH,Oa,4.25,-999.99,38.90,1.00,36.00,23.30,N,9.90,11.60,8.00,7.10,5.80,0.20,6.90,30.70,45.00,154.00,1008.00,77.70
1995-08-09,6,LH,Bh,4.36,-999.99,69.90,13.30,25.70,24.10,N,7.40,27.40,19.90,11.90,0.60,0.20,4.50,45.50,18.70,162.00,1358.00,48.00
1995-08-09,6,LH,Bs,5.69,-999.99,85.30,47.10,35.40,20.20,N,7.30,56.40,34.10,10.60,360.00,0.80,25.30,75.40,351.00,297.00,1286.00,635.00
1995-09-14,6,SFB,Oa,3.97,-999.99,9.00,5.40,71.80,25.50,N,16.90,4.70,3.70,3.30,14.20,0.60,39.40,65.00,49.00,328.00,1317.00,82.00
1995-09-14,6,SFB,Oa,3.97,-999.99,9.00,5.40,71.80,25.50,N,16.90,4.70,3.70,3.30,14.20,0.60,39.40,65.00,49.00,328.00,1317.00,82.00
1995-09-14,6,SFB,Bs,4.25,-999.99,130.90,34.60,1.50,15.00,N,6.90,37.60,31.80,7.10,1.70,1.40,15.50,70.90,1.90,528.00,556.00,13.20
1995-09-14,6,HH,Oa,4.09,-999.99,22.20,9.10,121.20,19.40,N,11.40,13.50,9.70,6.60,59.20,0.40,51.20,64.70,111.00,229.00,1486.00,241.30
1995-09-14,6,HH,Bh,4.83,-999.99,21.50,8.00,162.30,17.20,N,13.40,11.20,7.20,6.30,92.50,0.70,32.60,60.70,68.20,105.00,2014.00,278.60
1995-09-14,6,LH,Oa,3.89,-999.99,29.20,4.50,53.00,34.10,N,13.90,9.30,6.90,4.70,13.50,0.30,15.90,49.30,148.90,105.00,822.00,177.90
1995-09-14,6,LH,Bh,4.87,-999.99,21.60,5.60,78.30,31.90,N,14.70,13.00,9.50,5.30,14.00,0.40,14.50,64.20,84.10,240.00,586.00,159.30
1995-10-18,6,SFB,Oa,3.85,-999.99,18.40,10.10,10.70,21.70,N,13.10,13.30,8.90,8.10,3.60,0.80,18.10,33.40,7.30,264.00,2606.00,52.90
1995-10-18,6,SFB,Oa,3.85,-999.99,18.40,10.10,10.70,21.70,N,13.10,13.30,8.90,8.10,3.60,0.80,18.10,33.40,7.30,264.00,2606.00,52.90
1995-10-18,6,SFB,Bh,4.05,-999.99,142.10,33.30,1.60,15.70,N,7.80,38.20,32.20,11.70,0.80,1.10,25.20,60.00,1.30,192.00,1231.00,19.50
1995-10-18,6,SFB,Bs,4.35,-999.99,118.90,31.30,12.10,18.20,N,8.60,-3.00,32.80,8.00,2.30,1.10,24.50,62.10,8.40,340.00,798.00,15.20
1995-10-18,6,HH,Oa,3.78,-999.99,34.80,14.10,32.60,21.70,N,8.60,22.40,16.80,10.20,4.80,0.60,46.10,58.10,20.00,193.00,2572.00,67.60
1995-10-18,6,HH,Bh,4.27,-999.99,25.20,11.00,62.50,12.00,N,5.10,13.10,12.40,7.50,5.90,0.60,27.10,36.30,3.30,103.00,1022.00,45.50
1995-10-18,6,HH,Bs,4.23,-999.99,72.20,30.40,1.50,3.60,N,2.00,31.10,31.00,6.90,0.70,0.90,18.20,48.90,10.00,331.00,658.00,-999.99
1995-10-18,6,LH,Oa,4.16,-999.99,43.20,8.00,39.30,22.80,N,8.90,10.40,8.20,5.00,4.10,0.30,20.50,27.90,47.60,62.00,1052.00,75.40
1995-10-18,6,LH,Bh,4.24,-999.99,46.90,14.50,21.70,20.40,N,6.50,20.30,19.40,8.50,4.80,0.50,9.50,32.50,42.30,106.00,880.00,63.90
1995-11-15,6,SFB,Oa,3.91,-999.99,86.20,25.50,5.30,22.70,N,10.90,33.00,29.40,20.90,15.50,1.00,43.20,44.90,4.90,280.00,2714.00,52.60
1995-11-15,6,SFB,Oa,3.91,-999.99,86.20,25.50,5.30,22.70,N,10.90,33.00,29.40,20.90,15.50,1.00,43.20,44.90,4.90,280.00,2714.00,52.60
1995-11-15,6,SFB,Bh,4.10,-999.99,99.30,27.80,2.40,14.90,N,6.30,39.40,33.00,14.30,0.90,0.80,34.30,45.70,1.30,213.00,1363.00,20.10
1995-11-15,6,SFB,Bs,4.35,-999.99,95.80,27.20,3.00,12.00,N,6.30,46.50,30.90,7.90,1.40,0.70,23.20,52.40,1.30,345.00,651.00,9.80
1995-11-15,6,HH,Oa,4.02,-999.99,26.70,12.70,36.00,9.00,N,2.90,14.30,11.40,7.80,2.20,0.40,35.40,29.20,11.20,172.00,1478.00,-999.99
1995-11-15,6,HH,Bh,4.31,-999.99,43.70,18.50,30.70,3.20,N,2.60,17.40,15.90,5.80,5.50,0.50,31.30,31.40,10.60,68.00,609.00,31.20
1995-11-15,6,HH,Bs,4.30,-999.99,61.80,26.80,3.30,5.20,N,2.00,32.30,32.10,5.40,3.80,0.80,25.70,45.20,11.20,182.00,471.00,-999.99
1995-11-15,6,LH,Oa,4.70,-999.99,51.90,14.40,54.80,26.50,N,7.40,11.90,7.70,5.60,1.20,0.40,38.50,20.90,18.70,81.00,927.00,71.30
1995-11-15,6,LH,Bh,4.40,-999.99,80.50,31.10,11.20,12.90,N,5.10,24.20,22.20,8.20,7.90,0.80,27.20,32.40,24.20,124.00,706.00,49.20
1995-11-15,6,LH,Bs,4.19,-999.99,78.60,51.00,29.20,21.70,N,16.90,32.30,32.10,3.60,38.80,2.80,22.70,48.40,186.20,166.00,312.00,-999.99
